School ID,School Name,Network ,SQRP Total Points Earned,SY 2017-2018 SQRP Rating,SY 2017-2018 Accountability Status,National School Growth Percentile - Reading,,,,National School Growth Percentile - Math,,,,Percent of Students Meeting/Exceeding National Average Growth Norms,,,,African-American Growth Percentile - Reading,,,,Hispanic Growth Percentile - Reading,,,,English Learner Growth Percentile - Reading,,,,Diverse Learner Growth Percentile - Reading,,,,African-American Growth Percentile - Math,,,,Hispanic Growth Percentile - Math,,,,English Learner Growth Percentile - Math,,,,Diverse Learner Growth Percentile - Math,,,,National School Attainment %ile - Reading (Grades 3-8),,,,National School Attainment %ile - Math (Grades 3-8),,,,National School Attainment %ile - Reading (Grade 2),,,,National School Attainment %ile - Math (Grade 2),,,,Average Daily Attendance Rate (Grades K-8),,,"My Voice, My School 5 Essentials Survey",,,Data Quality Index Score,,
,,,,,,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score ,Points,Weight,Score ,Points,Weight,Score ,Points,Weight
610177,SKINNER,ISP,4.5,Level 1+,Good Standing,85,99,4,22.5,81,99,4,22.5,70.7,99,5,10,81,100,5,1.25,82,99,5,1.25,,,,,,,,,48,100,3,1.25,63,99,4,1.25,,,,,,,,,99,99,5,5,99,99,5,5,99,97,5,2.5,98,98,5,2.5,97.8,5,20,Not Enough Data,,,96.8,4,5
610178,SCHMID,Network 12,3.2,Level 2+,Good Standing,40,100,3,18.75,28,100,2,18.75,52.7,100,3,10,42,100,3,1.25,,,,,,,,,,,,,27,100,2,1.25,,,,,,,,,,,,,39,100,2,5,27,100,2,5,69,100,3,2.5,67,100,3,2.5,95.3,4,20,Well Organized,5,10,99.6,5,5
610179,SMYSER,ISP,3.3,Level 1,Good Standing,60,100,3,16.25,60,100,3,16.25,58,100,3,10,,,,,58,100,4,1.25,52,100,4,1.25,38,100,3,1.25,,,,,55,100,4,1.25,24,100,2,1.25,10,100,2,1.25,85,100,4,5,80,100,4,5,82,100,4,2.5,69,100,3,2.5,94.4,3,20,Organized,4,10,99.2,5,5
610180,SMYTH,Network 6,2.5,Level 2,Intensive Support,40,97,3,17.5,4,97,1,17.5,41.9,97,2,10,44,98,3,1.25,,,,,,,,,8,97,1,1.25,4,98,1,1.25,,,,,,,,,1,97,1,1.25,11,97,2,5,4,97,1,5,1,95,1,2.5,3,95,1,2.5,94.7,3,20,Well Organized,5,10,99.1,5,5
610182,SOLOMON,Network 1,4.5,Level 1+,Good Standing,71,100,4,20,94,100,5,20,73.4,100,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,100,5,5,97,100,5,5,96,95,5,2.5,86,95,4,2.5,95.6,4,20,Organized,4,10,99.6,5,5
610183,SPENCER,Network 3,2.3,Level 2,Intensive Support,64,99,3,17.5,17,99,2,17.5,45.7,99,2,10,64,99,4,1.25,,,,,,,,,19,100,2,1.25,16,99,2,1.25,,,,,,,,,4,100,1,1.25,14,99,2,5,7,99,1,5,1,98,1,2.5,1,99,1,2.5,94,3,20,Not Yet Organized,1,10,99,5,5
610184,SPRY ES,Network 7,3.4,Level 2+,Good Standing,79,100,4,16.25,55,100,3,16.25,54.8,100,3,10,,,,,79,100,5,1.25,86,100,5,1.25,64,100,4,1.25,,,,,55,100,4,1.25,66,100,4,1.25,63,100,4,1.25,28,100,2,5,24,100,2,5,27,100,2,2.5,35,100,2,2.5,94.2,3,20,Well Organized,5,10,99.3,5,5
610185,STEVENSON,Network 10,3.8,Level 1,Good Standing,71,100,4,15,42,100,3,15,56.1,100,3,10,73,100,5,1.25,68,100,4,1.25,50,100,4,1.25,66,100,4,1.25,20,100,2,1.25,40,100,3,1.25,37,100,3,1.25,18,100,2,1.25,70,100,4,5,60,100,3,5,78,100,4,2.5,54,100,3,2.5,95.6,4,20,Well Organized,5,10,100,5,5
610188,DUNNE,Network 13,2.5,Level 2,Provisional Support,24,100,2,18.75,1,100,1,18.75,40.6,100,2,10,25,100,2,1.25,,,,,,,,,,,,,1,100,1,1.25,,,,,,,,,,,,,60,100,3,5,21,100,2,5,46,100,3,2.5,17,100,2,2.5,95.2,4,20,Moderately Organized,3,10,100,5,5
610191,STONE,Network 2,4.8,Level 1+,Good Standing,96,100,5,16.25,81,100,4,16.25,72.4,100,5,10,95,100,5,1.25,95,100,5,1.25,,,,,82,100,5,1.25,53,100,4,1.25,63,100,4,1.25,,,,,39,100,3,1.25,98,100,5,5,92,100,5,5,94,100,5,2.5,77,100,4,2.5,96.2,5,20,Well Organized,5,10,100,5,5
610192,STOWE,Network 5,2.9,Level 2,Provisional Support,60,100,3,15,28,100,2,15,49.3,100,2,10,40,100,3,1.25,64,100,4,1.25,52,100,4,1.25,81,100,5,1.25,8,100,1,1.25,31,100,3,1.25,69,100,4,1.25,2,100,1,1.25,33,100,2,5,30,100,2,5,30,100,2,2.5,36,100,2,2.5,95.3,4,20,Moderately Organized,3,10,99.6,5,5
610193,NEW SULLIVAN,Network 12,2.7,Level 2,Provisional Support,58,100,3,16.25,31,100,2,16.25,50.7,100,3,10,58,100,4,1.25,79,100,5,1.25,,,,,27,100,2,1.25,27,100,2,1.25,45,100,3,1.25,,,,,14,100,2,1.25,25,100,2,5,24,100,2,5,32,95,2,2.5,8,95,1,2.5,92.5,2,20,Organized,4,10,99.6,5,5
610194,SUMNER,Network 5,4,Level 1+,Good Standing,70,100,4,18.75,78,100,4,18.75,62.4,100,4,10,68,100,4,1.25,,,,,,,,,,,,,77,100,5,1.25,,,,,,,,,,,,,54,100,3,5,58,100,3,5,36,100,2,2.5,29,96,2,2.5,95.9,4,20,Well Organized,5,10,100,5,5
610195,SUTHERLAND,Network 10,3.8,Level 1,Good Standing,88,100,4,17.5,53,100,3,17.5,58.5,100,3,10,88,100,5,1.25,,,,,,,,,99,100,5,1.25,52,100,4,1.25,,,,,,,,,86,100,5,1.25,88,100,4,5,58,100,3,5,89,100,4,2.5,77,100,4,2.5,96.1,5,20,Partially Organized,2,10,99.6,5,5
610196,SWIFT,Network 2,3.1,Level 2+,Good Standing,24,99,2,15,52,99,3,15,50.7,99,3,10,18,99,2,1.25,13,99,2,1.25,14,99,1,1.25,17,99,2,1.25,28,100,2,1.25,50,99,4,1.25,52,99,4,1.25,19,99,2,1.25,55,99,3,5,63,99,3,5,57,96,3,2.5,43,96,3,2.5,95.9,4,20,Moderately Organized,3,10,99.8,5,5
610197,TALCOTT,ISP,4.1,Level 1+,Good Standing,87,100,4,17.5,88,100,4,17.5,64.1,100,4,10,,,,,92,100,5,1.25,98,100,5,1.25,,,,,,,,,88,100,5,1.25,99,100,5,1.25,,,,,74,100,4,5,70,100,4,5,73,100,4,2.5,50,100,3,2.5,95.6,4,20,Organized,4,10,99.8,5,5
610198,TAYLOR,Network 13,3.2,Level 2+,Good Standing,68,98,3,18.75,40,99,3,18.75,55.2,99,3,10,,,,,70,98,5,1.25,,,,,,,,,,,,,43,99,3,1.25,,,,,,,,,57,98,3,5,47,99,3,5,63,96,3,2.5,48,98,3,2.5,95.4,4,20,Partially Organized,2,10,100,5,5
610199,COLEMON,Network 13,4.2,Level 1+,Good Standing,82,100,4,18.75,91,100,5,18.75,65.1,100,4,10,79,100,5,1.25,,,,,,,,,,,,,91,100,5,1.25,,,,,,,,,,,,,69,100,3,5,72,100,4,5,54,100,3,2.5,37,100,2,2.5,95.8,4,20,Well Organized,5,10,100,5,5
610200,THORP J,Network 12,2.6,Level 2,Intensive Support,32,99,2,18.75,40,99,3,18.75,47.8,99,2,10,29,100,2,1.25,,,,,,,,,,,,,40,100,3,1.25,,,,,,,,,,,,,14,99,2,5,9,99,1,5,13,100,2,2.5,2,100,1,2.5,93.7,2,20,Well Organized,5,10,99.5,5,5
610201,THORP O,ISP,4.8,Level 1+,Good Standing,91,100,5,16.25,90,100,5,16.25,71,100,5,10,91,100,5,1.25,91,100,5,1.25,,,,,95,100,5,1.25,47,100,3,1.25,87,100,5,1.25,,,,,25,100,2,1.25,94,100,5,5,94,100,5,5,96,100,5,2.5,93,100,5,2.5,96.4,5,20,Organized,4,10,99.2,5,5
610202,TILTON,Network 5,3.6,Level 1,Good Standing,95,100,5,17.5,72,100,4,17.5,60.8,100,4,10,95,100,5,1.25,,,,,,,,,79,100,5,1.25,72,100,5,1.25,,,,,,,,,96,100,5,1.25,42,100,3,5,26,100,2,5,10,100,2,2.5,27,100,2,2.5,93.3,2,20,Organized,4,10,99.8,5,5
610203,TONTI,ISP,3.4,Level 2+,Good Standing,56,100,3,17.5,63,100,3,17.5,57.7,100,3,10,,,,,58,100,4,1.25,91,100,5,1.25,,,,,,,,,65,100,4,1.25,95,100,5,1.25,,,,,51,100,3,5,56,100,3,5,33,99,2,2.5,35,99,2,2.5,95.7,4,20,Organized,4,10,99.7,5,5
610206,TWAIN,Network 10,4.4,Level 1+,Good Standing,71,100,4,16.25,88,100,4,16.25,67.2,100,4,10,,,,,71,100,5,1.25,85,100,5,1.25,66,100,4,1.25,,,,,88,100,5,1.25,77,100,5,1.25,53,100,4,1.25,81,100,4,5,83,100,4,5,63,100,3,2.5,56,100,3,2.5,96.1,5,20,Well Organized,5,10,100,5,5
610207,VANDERPOEL,Network 10,3.7,Level 1,Good Standing,66,100,3,18.75,50,100,3,18.75,56.7,100,3,10,64,100,4,1.25,,,,,,,,,,,,,50,100,4,1.25,,,,,,,,,,,,,67,100,3,5,48,100,3,5,32,100,2,2.5,21,100,2,2.5,96.2,5,20,Well Organized,5,10,99.8,5,5
610208,LAVIZZO,Network 13,4.4,Level 1+,Good Standing,83,100,4,17.5,98,99,5,17.5,63.7,99,4,10,83,100,5,1.25,,,,,,,,,98,100,5,1.25,98,100,5,1.25,,,,,,,,,94,100,5,1.25,54,100,3,5,63,99,3,5,20,100,2,2.5,16,100,2,2.5,97,5,20,Well Organized,5,10,100,5,5
610209,VOLTA,Network 1,3.9,Level 1,Good Standing,79,100,4,17.5,52,100,3,17.5,57,100,3,10,,,,,78,100,5,1.25,97,100,5,1.25,,,,,,,,,40,100,3,1.25,94,100,5,1.25,,,,,62,100,3,5,57,100,3,5,56,99,3,2.5,44,100,3,2.5,96.1,5,20,Organized,4,10,100,5,5
610212,ALBANY PARK,Network 1,3.8,Level 1,Good Standing,75,100,4,18.75,57,100,3,18.75,59.1,100,3,10,,,,,68,100,4,1.25,,,,,,,,,,,,,50,100,4,1.25,,,,,,,,,72,100,4,7.5,61,100,3,7.5,,,,,,,,,97.5,5,20,Moderately Organized,3,10,99.5,5,5
610213,WADSWORTH,Network 9,3.5,Level 1,Good Standing,44,100,3,17.5,48,100,3,17.5,53,100,3,10,46,100,3,1.25,,,,,,,,,50,100,4,1.25,48,100,3,1.25,,,,,,,,,14,100,2,1.25,33,100,2,5,29,100,2,5,4,100,1,2.5,6,100,1,2.5,96.2,5,20,Well Organized,5,10,99.8,5,5
610215,MADERO,Network 7,4.2,Level 1+,Good Standing,95,100,5,17.5,70,100,4,17.5,63.7,100,4,10,,,,,95,100,5,1.25,,,,,99,100,5,1.25,,,,,69,100,4,1.25,,,,,93,100,5,1.25,56,100,3,7.5,59,100,3,7.5,,,,,,,,,95,4,20,Well Organized,5,10,100,5,5
610216,WALSH,Network 7,3.8,Level 1,Good Standing,76,98,4,18.75,94,99,5,18.75,64.1,99,4,10,,,,,81,98,5,1.25,,,,,,,,,,,,,93,99,5,1.25,,,,,,,,,58,98,3,5,56,99,3,5,29,97,2,2.5,16,97,2,2.5,94.5,3,20,Moderately Organized,3,10,99.2,5,5
610217,WARD J,ISP,4.5,Level 1+,Good Standing,76,100,4,16.25,89,100,4,16.25,67.4,100,4,10,62,100,4,1.25,30,100,3,1.25,88,100,5,1.25,,,,,63,100,4,1.25,84,100,5,1.25,99,100,5,1.25,,,,,86,100,4,5,97,100,5,5,86,100,4,2.5,99,100,5,2.5,98.3,5,20,Well Organized,5,10,99.9,5,5
610218,WARREN,Network 12,3.3,Level 2+,Good Standing,79,100,4,18.75,32,100,2,18.75,56.8,100,3,10,79,100,5,1.25,,,,,,,,,,,,,30,100,3,1.25,,,,,,,,,,,,,61,100,3,5,39,100,2,5,91,97,5,2.5,62,97,3,2.5,94,3,20,Well Organized,5,10,99.9,5,5
610219,WASHINGTON G ES,Network 13,3.8,Level 1,Good Standing,76,100,4,17.5,60,100,3,17.5,59.6,100,3,10,,,,,73,100,5,1.25,,,,,99,100,5,1.25,,,,,61,100,4,1.25,,,,,81,100,5,1.25,77,100,4,5,73,100,4,5,52,100,3,2.5,70,100,4,2.5,95.6,4,20,Organized,4,10,100,5,5
610220,WATERS,Network 2,3.8,Level 1,Good Standing,66,100,3,17.5,45,100,3,18.75,56,100,3,10,,,,,60,100,4,1.25,,,,,78,100,5,1.25,,,,,17,100,2,1.25,,,,,9,100,1,1.25,95,100,5,5,78,100,4,5,98,100,5,2.5,93,100,5,2.5,95.4,4,20,Well Organized,5,10,99.9,5,5
610221,WEBSTER,Network 5,3.9,Level 1,Good Standing,98,100,5,18.75,82,100,4,18.75,66.3,100,4,10,98,100,5,1.25,,,,,,,,,,,,,82,100,5,1.25,,,,,,,,,,,,,61,100,3,5,45,100,3,5,34,100,2,2.5,28,100,2,2.5,94.4,3,20,Organized,4,10,99.8,5,5
610223,WENTWORTH,Network 11,2.4,Level 2,Provisional Support,42,100,3,17.5,30,100,2,17.5,47.1,100,2,10,42,100,3,1.25,,,,,,,,,1,100,1,1.25,30,100,3,1.25,,,,,,,,,5,100,1,1.25,14,100,2,5,13,100,2,5,14,100,2,2.5,11,100,2,2.5,94.8,3,20,Not Yet Organized,1,10,99.9,5,5
610225,WHISTLER,Network 13,3.4,Level 1,Good Standing,73,100,4,18.75,9,100,1,18.75,53.8,100,3,10,73,100,5,1.25,,,,,,,,,,,,,9,100,1,1.25,,,,,,,,,,,,,95,100,5,5,81,100,4,5,99,97,5,2.5,99,97,5,2.5,94.7,3,20,Well Organized,5,10,100,5,5
610226,SANDOVAL,Network 8,3.6,Level 1,Good Standing,48,100,3,17.5,84,100,4,17.5,59.7,100,3,10,,,,,44,100,3,1.25,21,100,2,1.25,,,,,,,,,82,100,5,1.25,90,100,5,1.25,,,,,48,100,3,5,56,100,3,5,52,100,3,2.5,39,100,2,2.5,96.2,5,20,Partially Organized,2,10,99.9,5,5
610227,WHITNEY,Network 7,3.6,Level 1,Good Standing,89,100,4,17.5,68,100,3,17.5,62.6,100,4,10,,,,,90,100,5,1.25,96,100,5,1.25,,,,,,,,,69,100,4,1.25,81,100,5,1.25,,,,,58,100,3,5,64,100,3,5,35,100,2,2.5,32,100,2,2.5,95.4,4,20,Moderately Organized,3,10,100,5,5
610228,WHITTIER,Network 7,3.1,Level 2+,Good Standing,48,100,3,17.5,53,100,3,17.5,50,100,3,10,,,,,46,100,3,1.25,75,100,5,1.25,,,,,,,,,55,100,4,1.25,47,100,3,1.25,,,,,35,100,2,5,22,100,2,5,23,100,2,2.5,13,100,2,2.5,95.9,4,20,Partially Organized,2,10,99.8,5,5
610229,PRITZKER,Network 6,3.6,Level 1,Good Standing,66,100,3,16.25,43,99,3,16.25,57.6,100,3,10,64,100,4,1.25,76,100,5,1.25,,,,,27,100,2,1.25,27,100,2,1.25,55,99,4,1.25,,,,,6,100,1,1.25,92,100,5,5,88,99,4,5,95,100,5,2.5,93,100,5,2.5,95.2,4,20,Moderately Organized,3,10,100,5,5
610230,WILDWOOD,Network 1,4.5,Level 1+,Good Standing,70,100,4,17.5,88,100,4,17.5,67.8,100,4,10,,,,,58,100,4,1.25,,,,,42,100,3,1.25,,,,,87,100,5,1.25,,,,,82,100,5,1.25,96,100,5,5,95,100,5,5,94,100,5,2.5,89,100,4,2.5,96.3,5,20,Well Organized,5,10,100,5,5
610231,NATIONAL TEACHERS,AUSL,4.1,Level 1+,Good Standing,75,100,4,17.5,72,100,4,17.5,57.9,100,3,10,76,100,5,1.25,,,,,,,,,92,100,5,1.25,68,100,4,1.25,,,,,,,,,91,100,5,1.25,70,100,4,5,57,100,3,5,78,100,4,2.5,69,99,3,2.5,96.2,5,20,Organized,4,10,99.8,5,5
610234,YATES,Network 5,2.4,Level 2,Provisional Support,40,100,3,16.25,4,100,1,16.25,38.8,100,1,10,52,100,4,1.25,40,100,3,1.25,,,,,1,100,1,1.25,6,100,1,1.25,5,100,1,1.25,,,,,1,100,1,1.25,23,100,2,5,18,100,2,5,5,98,1,2.5,6,98,1,2.5,94.9,3,20,Organized,4,10,99.7,5,5
610235,YOUNG ES,Network 3,2.8,Level 2,Provisional Support,46,100,3,16.25,28,100,2,16.25,47.3,100,2,10,42,100,3,1.25,85,100,5,1.25,,,,,64,100,4,1.25,27,100,2,1.25,53,100,4,1.25,,,,,40,100,3,1.25,37,100,2,5,17,100,2,5,31,100,2,2.5,9,100,1,2.5,94.2,3,20,Organized,4,10,99.9,5,5
610237,BEETHOVEN,Network 9,2.4,Level 2,Intensive Support,71,100,4,17.5,35,100,2,17.5,51.3,100,3,10,71,100,5,1.25,,,,,,,,,1,100,1,1.25,35,100,3,1.25,,,,,,,,,1,100,1,1.25,21,100,2,5,7,100,1,5,1,97,1,2.5,1,95,1,2.5,92.1,2,20,Not Yet Organized,1,10,99.8,5,5
610238,BOND,Network 11,3.6,Level 1,Good Standing,92,99,5,18.75,78,98,4,18.75,54.4,98,3,10,93,99,5,1.25,,,,,,,,,,,,,78,98,5,1.25,,,,,,,,,,,,,41,99,3,5,22,98,2,5,12,95,2,2.5,18,95,2,2.5,94.3,3,20,Moderately Organized,3,10,99.9,5,5
610239,DALEY,Network 8,3.3,Level 2+,Good Standing,76,100,4,16.25,45,100,3,16.25,53.3,100,3,10,54,100,4,1.25,79,100,5,1.25,82,100,5,1.25,,,,,30,100,3,1.25,48,100,3,1.25,66,100,4,1.25,,,,,36,100,2,5,31,100,2,5,2,100,1,2.5,4,100,1,2.5,95.3,4,20,Moderately Organized,3,10,99.9,5,5
610242,BRENNEMANN,ISP,3.6,Level 1,Good Standing,64,100,3,18.75,37,100,2,18.75,55,100,3,10,62,100,4,1.25,,,,,,,,,,,,,39,100,3,1.25,,,,,,,,,,,,,71,100,4,5,60,100,3,5,23,100,2,2.5,66,100,3,2.5,97.8,5,20,Well Organized,5,10,100,5,5
610246,BEASLEY,Network 9,3.3,Level 2+,Good Standing,60,100,3,17.5,35,100,2,17.5,52.4,100,3,10,60,100,4,1.25,,,,,,,,,6,100,1,1.25,37,100,3,1.25,,,,,,,,,14,100,2,1.25,65,100,3,5,39,100,2,5,45,100,3,2.5,31,99,2,2.5,96.4,5,20,Organized,4,10,99.7,5,5
610248,CHICAGO ACADEMY ES,AUSL,3.8,Level 1,Good Standing,66,100,3,16.25,66,100,3,16.25,58.3,100,3,10,,,,,58,100,4,1.25,38,100,3,1.25,73,100,5,1.25,,,,,60,100,4,1.25,85,100,5,1.25,13,100,2,1.25,73,100,4,5,74,100,4,5,81,100,4,2.5,68,100,3,2.5,96.5,5,20,Organized,4,10,100,5,5
610249,TALMAN,ISP,4.8,Level 1+,Good Standing,92,100,5,17.5,94,100,5,17.5,73.7,100,5,10,,,,,92,100,5,1.25,70,100,5,1.25,,,,,,,,,95,100,5,1.25,83,100,5,1.25,,,,,62,100,3,5,75,100,4,5,71,100,4,2.5,88,100,4,2.5,96.6,5,20,Well Organized,5,10,100,5,5
610250,SALAZAR,Network 6,4.2,Level 1+,Good Standing,85,99,4,16.25,85,99,4,16.25,63.6,99,4,10,71,99,5,1.25,90,99,5,1.25,,,,,68,99,4,1.25,78,99,5,1.25,87,99,5,1.25,,,,,65,99,4,1.25,84,99,4,5,88,99,4,5,66,95,3,2.5,66,100,3,2.5,95.4,4,20,Well Organized,5,10,99.5,5,5
610251,CATHER,Network 5,2.3,Level 2,Provisional Support,11,100,2,17.5,15,100,2,17.5,43.9,100,2,10,11,100,2,1.25,,,,,,,,,71,100,5,1.25,17,100,2,1.25,,,,,,,,,52,100,4,1.25,29,100,2,5,25,100,2,5,2,100,1,2.5,2,100,1,2.5,92.7,2,20,Moderately Organized,3,10,99.9,5,5
610252,DETT,Network 6,2.9,Level 2,Intensive Support,30,100,2,17.5,50,100,3,17.5,45.8,100,2,10,32,100,3,1.25,,,,,,,,,46,100,3,1.25,47,100,3,1.25,,,,,,,,,83,100,5,1.25,2,100,1,5,7,100,1,5,1,95,1,2.5,1,95,1,2.5,95.6,4,20,Organized,4,10,99.3,5,5
610254,DVORAK,AUSL,3,Level 2+,Intensive Support,34,100,2,17.5,45,100,3,17.5,49.2,100,2,10,36,100,3,1.25,,,,,,,,,14,100,2,1.25,45,100,3,1.25,,,,,,,,,61,100,4,1.25,15,100,2,5,19,100,2,5,3,100,1,2.5,13,100,2,2.5,95.4,4,20,Organized,4,10,99.6,5,5
610256,ROBINSON,Network 9,3.8,Level 1,Provisional Support,99,100,5,12.5,99,100,5,12.5,85.1,100,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,100,5,2.5,43,100,3,2.5,1,100,1,5,4,100,1,5,94.5,3,35,Organized,4,10,99.5,5,5
610257,MORTON,AUSL,3.5,Level 1,Good Standing,64,100,3,17.5,65,100,3,17.5,54.7,100,3,10,64,100,4,1.25,,,,,,,,,94,100,5,1.25,61,100,4,1.25,,,,,,,,,75,100,5,1.25,33,100,2,5,48,100,3,5,45,100,3,2.5,68,100,3,2.5,95.5,4,20,Well Organized,5,10,99.9,5,5
610263,DULLES,AUSL,3.2,Level 2+,Good Standing,62,99,3,17.5,42,99,3,17.5,51.2,99,3,10,62,99,4,1.25,,,,,,,,,95,99,5,1.25,40,99,3,1.25,,,,,,,,,5,99,1,1.25,16,99,2,5,14,99,2,5,6,100,1,2.5,10,100,2,2.5,96.5,5,20,Partially Organized,2,10,99.7,5,5
610268,ASHE,Network 12,3.4,Level 2+,Provisional Support,91,100,5,18.75,86,100,4,18.75,63.8,100,4,10,89,100,5,1.25,,,,,,,,,,,,,85,100,5,1.25,,,,,,,,,,,,,25,100,2,5,17,100,2,5,10,100,2,2.5,4,100,1,2.5,93.3,2,20,Moderately Organized,3,10,99.6,5,5
610269,MCCUTCHEON,Network 2,4,Level 1+,Good Standing,50,99,3,16.25,82,99,4,16.25,60.6,99,4,10,19,100,2,1.25,83,100,5,1.25,,,,,71,99,5,1.25,65,100,4,1.25,93,100,5,1.25,,,,,97,99,5,1.25,71,99,4,5,78,99,4,5,48,100,3,2.5,65,100,3,2.5,95.4,4,20,Well Organized,5,10,99.8,5,5
610271,JENSEN,Network 5,3.8,Level 1,Provisional Support,89,99,4,17.5,90,100,5,17.5,65.7,100,4,10,88,99,5,1.25,,,,,,,,,60,100,4,1.25,89,100,5,1.25,,,,,,,,,72,100,5,1.25,28,99,2,5,31,100,2,5,33,98,2,2.5,27,96,2,2.5,94.2,3,20,Organized,4,10,99.4,5,5
610274,JOHNSON,AUSL,3,Level 2+,Good Standing,64,100,3,17.5,19,100,2,17.5,45.4,100,2,10,66,100,4,1.25,,,,,,,,,99,100,5,1.25,18,100,2,1.25,,,,,,,,,1,100,1,1.25,24,100,2,5,17,100,2,5,11,96,2,2.5,29,98,2,2.5,96,5,20,Partially Organized,2,10,99.8,5,5
610276,MOLLISON,Network 9,2.7,Level 2,Intensive Support,70,99,4,18.75,34,100,2,18.75,51.7,99,3,10,70,99,5,1.25,,,,,,,,,,,,,34,100,3,1.25,,,,,,,,,,,,,27,99,2,5,22,100,2,5,20,100,2,2.5,18,100,2,2.5,93.4,2,20,Partially Organized,2,10,99.4,5,5
610279,TANNER,Network 12,2.7,Level 2,Provisional Support,50,100,3,17.5,30,100,2,17.5,51.9,100,3,10,50,100,4,1.25,,,,,,,,,2,100,1,1.25,30,100,3,1.25,,,,,,,,,1,100,1,1.25,24,100,2,5,14,100,2,5,5,100,1,2.5,13,100,2,2.5,93.5,2,20,Well Organized,5,10,99.8,5,5
610281,POWELL,Network 12,3.2,Level 2+,Good Standing,66,99,3,17.5,63,99,3,17.5,56.4,99,3,10,68,100,4,1.25,,,,,,,,,27,99,2,1.25,63,100,4,1.25,,,,,,,,,1,99,1,1.25,34,99,2,5,21,99,2,5,24,100,2,2.5,9,100,1,2.5,95,4,20,Organized,4,10,99.7,5,5
610282,MCNAIR,AUSL,3.8,Level 1,Intensive Support,48,100,3,18.75,73,100,4,18.75,57.5,100,3,10,44,100,3,1.25,,,,,,,,,,,,,70,100,5,1.25,,,,,,,,,,,,,34,100,2,5,44,100,3,5,34,95,2,2.5,63,95,3,2.5,96.6,5,20,Well Organized,5,10,99.6,5,5
610284,NEW FIELD,Network 2,2.7,Level 2,Provisional Support,27,100,2,16.25,22,100,2,16.25,45.2,100,2,10,46,100,3,1.25,3,100,1,1.25,15,100,2,1.25,,,,,31,100,3,1.25,8,100,1,1.25,50,100,4,1.25,,,,,54,100,3,5,43,100,3,5,54,98,3,2.5,27,98,2,2.5,95.8,4,20,Partially Organized,2,10,99.9,5,5
610287,ASHBURN,Network 10,3.2,Level 2+,Good Standing,29,99,2,17.5,65,99,3,17.5,53.6,99,3,10,27,100,2,1.25,,,,,,,,,32,99,3,1.25,58,100,4,1.25,,,,,,,,,88,99,5,1.25,68,99,3,5,62,99,3,5,78,95,4,2.5,57,95,3,2.5,94.9,3,20,Well Organized,5,10,99.9,5,5
610290,MAYS,Network 11,2.4,Level 2,Intensive Support,52,100,3,17.5,32,100,2,17.5,52.1,100,3,10,52,100,4,1.25,,,,,,,,,6,100,1,1.25,31,100,3,1.25,,,,,,,,,1,100,1,1.25,16,100,2,5,14,100,2,5,1,100,1,2.5,3,100,1,2.5,92,2,20,Partially Organized,2,10,99,5,5
610291,LEE,ISP,4.1,Level 1+,Good Standing,76,100,4,16.25,88,100,4,16.25,62.4,100,4,10,,,,,75,100,5,1.25,73,100,5,1.25,93,100,5,1.25,,,,,90,100,5,1.25,83,100,5,1.25,48,100,3,1.25,62,100,3,5,69,100,3,5,58,100,3,2.5,72,100,4,2.5,95.2,4,20,Well Organized,5,10,100,5,5
610293,MELODY,Network 5,2.9,Level 2,Provisional Support,42,100,3,17.5,18,100,2,17.5,47.6,100,2,10,42,100,3,1.25,,,,,,,,,2,100,1,1.25,18,100,2,1.25,,,,,,,,,2,100,1,1.25,13,100,2,5,9,100,1,5,17,100,2,2.5,13,100,2,2.5,95.8,4,20,Organized,4,10,99.9,5,5
610295,HIGGINS,Network 13,3.3,Level 2+,Good Standing,58,100,3,18.75,61,100,3,18.75,54.3,100,3,10,58,100,4,1.25,,,,,,,,,,,,,63,100,4,1.25,,,,,,,,,,,,,65,100,3,5,35,100,2,5,50,100,3,2.5,21,100,2,2.5,94.9,3,20,Well Organized,5,10,100,5,5
610298,LENART,ISP,4.1,Level 1+,Good Standing,60,100,3,18.75,60,100,3,18.75,64.9,100,4,10,46,100,3,1.25,,,,,,,,,,,,,28,100,2,1.25,,,,,,,,,,,,,99,100,5,5,99,100,5,5,99,100,5,2.5,99,100,5,2.5,97.3,5,20,Well Organized,5,10,99.8,5,5
610299,KING ES,Network 11,2.4,Level 2,Intensive Support,38,100,2,18.75,40,100,3,18.75,44.2,100,2,10,36,100,3,1.25,,,,,,,,,,,,,42,100,3,1.25,,,,,,,,,,,,,6,100,1,5,7,100,1,5,1,100,1,2.5,1,100,1,2.5,93,2,20,Organized,4,10,99.9,5,5
